,city_name,naics_2022_2,salary,wfh_wham,soc_2021_2,employment_type_name
6958,"San Diego, CA",72,41600,0,49-0000,Part-time (≤ 32 hours)
6959,"San Diego, CA",72,147900,1,15-0000,Full-time (> 32 hours)
6960,"San Diego, CA",72,40497.5,0,37-0000,Full-time (> 32 hours)
6961,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
6962,"San Diego, CA",72,37440,0,51-0000,Part-time / full-time
6963,"San Diego, CA",72,34320,0,43-0000,Part-time / full-time
6964,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
6965,"San Diego, CA",72,35984,0,35-0000,Full-time (> 32 hours)
6966,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
6967,"San Diego, CA",72,37440,0,35-0000,Part-time (≤ 32 hours)
6968,"San Diego, CA",72,35360,0,53-0000,Full-time (> 32 hours)
6969,"San Diego, CA",72,97500,0,11-0000,Full-time (> 32 hours)
6970,"San Diego, CA",72,34632,0,43-0000,Full-time (> 32 hours)
6971,"San Diego, CA",72,41600,0,43-0000,Part-time (≤ 32 hours)
6972,"San Diego, CA",72,75000,0,11-0000,Full-time (> 32 hours)
6973,"San Diego, CA",72,87500,0,11-0000,Full-time (> 32 hours)
6974,"San Diego, CA",72,52000,0,51-0000,Full-time (> 32 hours)
6975,"San Diego, CA",72,34632,0,43-0000,Part-time / full-time
6976,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
6977,"San Diego, CA",72,85000,0,35-0000,Full-time (> 32 hours)
6978,"San Diego, CA",72,120200,1,15-0000,Full-time (> 32 hours)
6979,"San Diego, CA",72,47840,0,11-0000,Full-time (> 32 hours)
6980,"San Diego, CA",72,85000,0,35-0000,Full-time (> 32 hours)
6981,"San Diego, CA",72,60650,0,11-0000,Full-time (> 32 hours)
6982,"San Diego, CA",72,48173,0,37-0000,Full-time (> 32 hours)
6983,"San Diego, CA",72,57200,0,11-0000,Full-time (> 32 hours)
6984,"San Diego, CA",72,38480,0,53-0000,Full-time (> 32 hours)
6985,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
6986,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
6987,"San Diego, CA",72,35152,0,35-0000,Part-time (≤ 32 hours)
6988,"San Diego, CA",72,107250,0,11-0000,Full-time (> 32 hours)
6989,"San Diego, CA",72,49920,0,47-0000,Full-time (> 32 hours)
6990,"San Diego, CA",72,32760,0,35-0000,Full-time (> 32 hours)
6991,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
6992,"San Diego, CA",72,80000,0,35-0000,Full-time (> 32 hours)
6993,"San Diego, CA",72,57200,0,11-0000,Full-time (> 32 hours)
6994,"San Diego, CA",72,70000,0,11-0000,Full-time (> 32 hours)
6995,"San Diego, CA",72,79437.5,0,11-0000,Full-time (> 32 hours)
6996,"San Diego, CA",72,37752,0,41-0000,Part-time / full-time
6997,"San Diego, CA",72,53040,0,99-0000,Full-time (> 32 hours)
6998,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
6999,"San Diego, CA",72,40560,0,35-0000,Full-time (> 32 hours)
7000,"San Diego, CA",72,39520,0,37-0000,Part-time (≤ 32 hours)
7001,"San Diego, CA",72,37856,0,37-0000,Full-time (> 32 hours)
7002,"San Diego, CA",72,65000,0,13-0000,Full-time (> 32 hours)
7003,"San Diego, CA",72,36920,0,37-0000,Full-time (> 32 hours)
7004,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7005,"San Diego, CA",72,33904,0,39-0000,Part-time (≤ 32 hours)
7006,"San Diego, CA",72,31200,0,35-0000,Part-time (≤ 32 hours)
7007,"San Diego, CA",72,77500,1,27-0000,Full-time (> 32 hours)
7008,"San Diego, CA",72,33280,0,35-0000,Part-time (≤ 32 hours)
7009,"San Diego, CA",72,48880,0,35-0000,Part-time / full-time
7010,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
7011,"San Diego, CA",72,23920,0,35-0000,Part-time (≤ 32 hours)
7012,"San Diego, CA",72,58240,0,47-0000,Full-time (> 32 hours)
7013,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
7014,"San Diego, CA",72,34320,0,99-0000,Full-time (> 32 hours)
7015,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7016,"San Diego, CA",72,39000,0,35-0000,Part-time / full-time
7017,"San Diego, CA",72,75000,0,35-0000,Full-time (> 32 hours)
7018,"San Diego, CA",72,61125,0,35-0000,Full-time (> 32 hours)
7019,"San Diego, CA",72,41600,0,43-0000,Part-time (≤ 32 hours)
7020,"San Diego, CA",72,46665,0,43-0000,Part-time (≤ 32 hours)
7021,"San Diego, CA",72,38792,0,35-0000,Part-time (≤ 32 hours)
7022,"San Diego, CA",72,34632,0,35-0000,Part-time (≤ 32 hours)
7023,"San Diego, CA",72,65000,0,35-0000,Part-time (≤ 32 hours)
7024,"San Diego, CA",72,36088,0,33-0000,Full-time (> 32 hours)
7025,"San Diego, CA",72,52000,0,41-0000,Part-time / full-time
7026,"San Diego, CA",72,35464,0,35-0000,Full-time (> 32 hours)
7027,"San Diego, CA",72,39520,0,37-0000,Full-time (> 32 hours)
7028,"San Diego, CA",72,35464,0,35-0000,Full-time (> 32 hours)
7029,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7030,"San Diego, CA",72,39520,0,31-0000,Part-time (≤ 32 hours)
7031,"San Diego, CA",72,48152,0,35-0000,Part-time / full-time
7032,"San Diego, CA",72,39104,0,41-0000,Part-time (≤ 32 hours)
7033,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7034,"San Diego, CA",72,35464,0,35-0000,Full-time (> 32 hours)
7035,"San Diego, CA",72,38480,0,37-0000,Full-time (> 32 hours)
7036,"San Diego, CA",72,70000,0,13-0000,Part-time (≤ 32 hours)
7037,"San Diego, CA",72,53040,0,35-0000,Full-time (> 32 hours)
7038,"San Diego, CA",72,43680,0,11-0000,Full-time (> 32 hours)
7039,"San Diego, CA",72,65000,0,43-0000,Full-time (> 32 hours)
7040,"San Diego, CA",72,43680,0,99-0000,Full-time (> 32 hours)
7041,"San Diego, CA",72,61500,0,43-0000,Full-time (> 32 hours)
7042,"San Diego, CA",72,110000,0,11-0000,Full-time (> 32 hours)
7043,"San Diego, CA",72,33904,0,25-0000,Part-time (≤ 32 hours)
7044,"San Diego, CA",72,35672,0,35-0000,Part-time (≤ 32 hours)
7045,"San Diego, CA",72,36608,0,35-0000,Full-time (> 32 hours)
7046,"San Diego, CA",72,45760,0,53-0000,Part-time (≤ 32 hours)
7047,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
7048,"San Diego, CA",72,37440,0,27-0000,Full-time (> 32 hours)
7049,"San Diego, CA",72,38480,0,37-0000,Full-time (> 32 hours)
7050,"San Diego, CA",72,61797,0,35-0000,Full-time (> 32 hours)
7051,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
7052,"San Diego, CA",72,117500,0,11-0000,Full-time (> 32 hours)
7053,"San Diego, CA",72,34840,0,43-0000,Full-time (> 32 hours)
7054,"San Diego, CA",72,107250,0,11-0000,Full-time (> 32 hours)
7055,"San Diego, CA",72,53040,0,11-0000,Full-time (> 32 hours)
7056,"San Diego, CA",72,46072,0,11-0000,Full-time (> 32 hours)
7057,"San Diego, CA",72,44137.5,0,39-0000,Full-time (> 32 hours)
7058,"San Diego, CA",72,52000,0,49-0000,Part-time (≤ 32 hours)
7059,"San Diego, CA",72,119700,0,99-0000,Full-time (> 32 hours)
7060,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7061,"San Diego, CA",72,36826.5,0,35-0000,Part-time (≤ 32 hours)
7062,"San Diego, CA",72,41600,0,49-0000,Full-time (> 32 hours)
7063,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
7064,"San Diego, CA",72,47840,0,35-0000,Full-time (> 32 hours)
7065,"San Diego, CA",72,35620,0,37-0000,Full-time (> 32 hours)
7066,"San Diego, CA",72,35672,0,35-0000,Part-time / full-time
7067,"San Diego, CA",72,35360,0,49-0000,Full-time (> 32 hours)
7068,"San Diego, CA",72,72500,0,35-0000,Full-time (> 32 hours)
7069,"San Diego, CA",72,47840,0,35-0000,Full-time (> 32 hours)
7070,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7071,"San Diego, CA",72,46280,0,35-0000,Full-time (> 32 hours)
7072,"San Diego, CA",72,33904,0,53-0000,Full-time (> 32 hours)
7073,"San Diego, CA",72,105000,0,11-0000,Full-time (> 32 hours)
7074,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
7075,"San Diego, CA",72,75000,0,35-0000,Full-time (> 32 hours)
7076,"San Diego, CA",72,35360,0,41-0000,Part-time / full-time
7077,"San Diego, CA",72,38740,0,35-0000,Full-time (> 32 hours)
7078,"San Diego, CA",72,45760,0,35-0000,Part-time / full-time
7079,"San Diego, CA",72,49920,0,43-0000,Full-time (> 32 hours)
7080,"San Diego, CA",72,43680,0,39-0000,Full-time (> 32 hours)
7081,"San Diego, CA",72,90850,0,11-0000,Full-time (> 32 hours)
7082,"San Diego, CA",72,41288,0,37-0000,Full-time (> 32 hours)
7083,"San Diego, CA",72,53040,0,35-0000,Part-time / full-time
7084,"San Diego, CA",72,92500,0,37-0000,Full-time (> 32 hours)
7085,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7086,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7087,"San Diego, CA",72,69052,0,11-0000,Full-time (> 32 hours)
7088,"San Diego, CA",72,38480,0,37-0000,Full-time (> 32 hours)
7089,"San Diego, CA",72,20800,0,35-0000,Full-time (> 32 hours)
7090,"San Diego, CA",72,47840,0,33-0000,Full-time (> 32 hours)
7091,"San Diego, CA",72,92500,0,35-0000,Full-time (> 32 hours)
7092,"San Diego, CA",72,41600,0,33-0000,Part-time (≤ 32 hours)
7093,"San Diego, CA",72,85000,0,11-0000,Full-time (> 32 hours)
7094,"San Diego, CA",72,1e+05,0,35-0000,Full-time (> 32 hours)
7095,"San Diego, CA",72,58240,0,35-0000,Full-time (> 32 hours)
7096,"San Diego, CA",72,34632,0,37-0000,Part-time / full-time
7097,"San Diego, CA",72,35360,0,35-0000,Full-time (> 32 hours)
7098,"San Diego, CA",72,35984,0,41-0000,Full-time (> 32 hours)
7099,"San Diego, CA",72,33904,0,41-0000,Full-time (> 32 hours)
7100,"San Diego, CA",72,38480,0,43-0000,Full-time (> 32 hours)
7101,"San Diego, CA",72,37440,0,43-0000,Part-time / full-time
7102,"San Diego, CA",72,36192,0,35-0000,Part-time / full-time
7103,"San Diego, CA",72,59997.5,0,11-0000,Full-time (> 32 hours)
7104,"San Diego, CA",72,40560,0,35-0000,Part-time (≤ 32 hours)
7105,"San Diego, CA",72,44034,0,35-0000,Full-time (> 32 hours)
7106,"San Diego, CA",72,35152,0,35-0000,Full-time (> 32 hours)
7107,"San Diego, CA",72,34632,0,35-0000,Full-time (> 32 hours)
7108,"San Diego, CA",72,135000,0,11-0000,Full-time (> 32 hours)
7109,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7110,"San Diego, CA",72,38948,0,37-0000,Full-time (> 32 hours)
7111,"San Diego, CA",72,33904,0,43-0000,Part-time / full-time
7112,"San Diego, CA",72,38948,0,37-0000,Full-time (> 32 hours)
7113,"San Diego, CA",72,37440,0,37-0000,Full-time (> 32 hours)
7114,"San Diego, CA",72,98800,0,11-0000,Full-time (> 32 hours)
7115,"San Diego, CA",72,85000,0,11-0000,Full-time (> 32 hours)
7116,"San Diego, CA",72,57500,0,11-0000,Full-time (> 32 hours)
7117,"San Diego, CA",72,129500,0,11-0000,Part-time (≤ 32 hours)
7118,"San Diego, CA",72,34320,0,99-0000,Part-time (≤ 32 hours)
7119,"San Diego, CA",72,52000,0,43-0000,Full-time (> 32 hours)
7120,"San Diego, CA",72,44834.5,0,43-0000,Full-time (> 32 hours)
7121,"San Diego, CA",72,67500,0,35-0000,Full-time (> 32 hours)
7122,"San Diego, CA",72,85000,0,11-0000,Part-time (≤ 32 hours)
7123,"San Diego, CA",72,54080,0,35-0000,Part-time (≤ 32 hours)
7124,"San Diego, CA",72,86500,0,11-0000,Full-time (> 32 hours)
7125,"San Diego, CA",72,35360,0,43-0000,Part-time / full-time
7126,"San Diego, CA",72,45053,0,37-0000,Full-time (> 32 hours)
7127,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7128,"San Diego, CA",72,38896,0,43-0000,Full-time (> 32 hours)
7129,"San Diego, CA",72,43680,0,51-0000,Full-time (> 32 hours)
7130,"San Diego, CA",72,41600,0,53-0000,Part-time / full-time
7131,"San Diego, CA",72,73440,0,11-0000,Full-time (> 32 hours)
7132,"San Diego, CA",72,41600,0,35-0000,Part-time / full-time
7133,"San Diego, CA",72,40560,0,35-0000,Part-time (≤ 32 hours)
7134,"San Diego, CA",72,47133,0,39-0000,Full-time (> 32 hours)
7135,"San Diego, CA",72,36920,0,53-0000,Part-time / full-time
7136,"San Diego, CA",72,37024,0,35-0000,Part-time / full-time
7137,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
7138,"San Diego, CA",72,51230.5,0,35-0000,Full-time (> 32 hours)
7139,"San Diego, CA",72,35360,0,51-0000,Full-time (> 32 hours)
7140,"San Diego, CA",72,37232,0,41-0000,Part-time (≤ 32 hours)
7141,"San Diego, CA",72,80621,0,41-0000,Full-time (> 32 hours)
7142,"San Diego, CA",72,130000,1,15-0000,Full-time (> 32 hours)
7143,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
7144,"San Diego, CA",72,39520,0,35-0000,Full-time (> 32 hours)
7145,"San Diego, CA",72,54000,0,35-0000,Part-time (≤ 32 hours)
7146,"San Diego, CA",72,38480,0,43-0000,Full-time (> 32 hours)
7147,"San Diego, CA",72,41600,0,49-0000,Full-time (> 32 hours)
7148,"San Diego, CA",72,58240,0,49-0000,Part-time (≤ 32 hours)
7149,"San Diego, CA",72,39520,0,43-0000,Full-time (> 32 hours)
7150,"San Diego, CA",72,37190.5,0,35-0000,Part-time / full-time
7151,"San Diego, CA",72,33904,0,31-0000,Full-time (> 32 hours)
7152,"San Diego, CA",72,35984,0,39-0000,Full-time (> 32 hours)
7153,"San Diego, CA",72,74510,0,43-0000,Full-time (> 32 hours)
7154,"San Diego, CA",72,45760,0,35-0000,Part-time / full-time
7155,"San Diego, CA",72,41600,0,41-0000,Full-time (> 32 hours)
7156,"San Diego, CA",72,37679,0,43-0000,Part-time (≤ 32 hours)
7157,"San Diego, CA",72,52957,0,99-0000,Full-time (> 32 hours)
7158,"San Diego, CA",72,42224,0,11-0000,Full-time (> 32 hours)
7159,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
7160,"San Diego, CA",72,97700,0,41-0000,Full-time (> 32 hours)
7161,"San Diego, CA",72,70000,0,11-0000,Part-time / full-time
7162,"San Diego, CA",72,43680,0,49-0000,Full-time (> 32 hours)
7163,"San Diego, CA",72,37440,0,35-0000,Full-time (> 32 hours)
7164,"San Diego, CA",72,37440,0,35-0000,Part-time / full-time
7165,"San Diego, CA",72,49660,0,41-0000,Full-time (> 32 hours)
7166,"San Diego, CA",72,35672,0,35-0000,Part-time (≤ 32 hours)
7167,"San Diego, CA",72,65000,0,35-0000,Full-time (> 32 hours)
7168,"San Diego, CA",72,44928,0,53-0000,Full-time (> 32 hours)
7169,"San Diego, CA",72,140000,0,11-0000,Full-time (> 32 hours)
7170,"San Diego, CA",72,73700,0,35-0000,Full-time (> 32 hours)
7171,"San Diego, CA",72,49920,0,35-0000,Full-time (> 32 hours)
7172,"San Diego, CA",72,43680,0,37-0000,Full-time (> 32 hours)
7173,"San Diego, CA",72,36400,0,11-0000,Full-time (> 32 hours)
7174,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7175,"San Diego, CA",72,45053,0,35-0000,Full-time (> 32 hours)
7176,"San Diego, CA",72,39000,0,35-0000,Full-time (> 32 hours)
7177,"San Diego, CA",72,23192,0,35-0000,Part-time (≤ 32 hours)
7178,"San Diego, CA",72,32240,0,35-0000,Full-time (> 32 hours)
7179,"San Diego, CA",72,36400,0,35-0000,Part-time / full-time
7180,"San Diego, CA",72,34632,0,35-0000,Part-time / full-time
7181,"San Diego, CA",72,34632,0,35-0000,Part-time / full-time
7182,"San Diego, CA",72,33280,0,37-0000,Full-time (> 32 hours)
7183,"San Diego, CA",72,160000,0,13-0000,Full-time (> 32 hours)
7184,"San Diego, CA",72,44460,0,35-0000,Full-time (> 32 hours)
7185,"San Diego, CA",72,41600,0,39-0000,Full-time (> 32 hours)
7186,"San Diego, CA",72,73700,0,35-0000,Full-time (> 32 hours)
7187,"San Diego, CA",72,106786.5,0,11-0000,Full-time (> 32 hours)
7188,"San Diego, CA",72,53040,0,35-0000,Full-time (> 32 hours)
7189,"San Diego, CA",72,80000,0,51-0000,Full-time (> 32 hours)
7190,"San Diego, CA",72,33280,0,35-0000,Part-time / full-time
7191,"San Diego, CA",72,58240,0,11-0000,Full-time (> 32 hours)
7192,"San Diego, CA",72,45053,0,35-0000,Full-time (> 32 hours)
7193,"San Diego, CA",72,35152,0,35-0000,Full-time (> 32 hours)
7194,"San Diego, CA",72,34320,0,37-0000,Part-time / full-time
7195,"San Diego, CA",72,32240,0,35-0000,Part-time (≤ 32 hours)
7196,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7197,"San Diego, CA",72,53040,0,35-0000,Part-time (≤ 32 hours)
7198,"San Diego, CA",72,43680,0,99-0000,Part-time / full-time
7199,"San Diego, CA",72,36400,0,37-0000,Full-time (> 32 hours)
7200,"San Diego, CA",72,55000,0,11-0000,Part-time (≤ 32 hours)
7201,"San Diego, CA",72,37190.5,0,35-0000,Part-time / full-time
7202,"San Diego, CA",72,36400,0,35-0000,Part-time / full-time
7203,"San Diego, CA",72,74000,0,11-0000,Full-time (> 32 hours)
7204,"San Diego, CA",72,41600,0,13-0000,Full-time (> 32 hours)
7205,"San Diego, CA",72,48152,0,35-0000,Part-time / full-time
7206,"San Diego, CA",72,40560,0,35-0000,Full-time (> 32 hours)
7207,"San Diego, CA",72,35152,0,51-0000,Full-time (> 32 hours)
7208,"San Diego, CA",72,53040,0,35-0000,Full-time (> 32 hours)
7209,"San Diego, CA",72,45053,0,43-0000,Full-time (> 32 hours)
7210,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
7211,"San Diego, CA",72,33904,0,53-0000,Part-time (≤ 32 hours)
7212,"San Diego, CA",72,84000,0,35-0000,Full-time (> 32 hours)
7213,"San Diego, CA",72,33280,0,35-0000,Part-time (≤ 32 hours)
7214,"San Diego, CA",72,130000,0,35-0000,Full-time (> 32 hours)
7215,"San Diego, CA",72,77500,0,11-0000,Full-time (> 32 hours)
7216,"San Diego, CA",72,34632,0,35-0000,Part-time / full-time
7217,"San Diego, CA",72,130000,0,11-0000,Full-time (> 32 hours)
7218,"San Diego, CA",72,67500,0,13-0000,Full-time (> 32 hours)
7219,"San Diego, CA",72,38480,0,35-0000,Part-time / full-time
7220,"San Diego, CA",72,57200,0,49-0000,Full-time (> 32 hours)
7221,"San Diego, CA",72,85000,0,11-0000,Full-time (> 32 hours)
7222,"San Diego, CA",72,35152,0,37-0000,Full-time (> 32 hours)
7223,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
7224,"San Diego, CA",72,48880,0,41-0000,Full-time (> 32 hours)
7225,"San Diego, CA",72,39520,0,37-0000,Full-time (> 32 hours)
7226,"San Diego, CA",72,33904,0,35-0000,Part-time (≤ 32 hours)
7227,"San Diego, CA",72,34424,0,35-0000,Full-time (> 32 hours)
7228,"San Diego, CA",72,33904,0,35-0000,Full-time (> 32 hours)
7229,"San Diego, CA",72,32760,0,41-0000,Full-time (> 32 hours)
7230,"San Diego, CA",72,53539,0,11-0000,Full-time (> 32 hours)
7231,"San Diego, CA",72,44034,0,35-0000,Full-time (> 32 hours)
7232,"San Diego, CA",72,47840,0,35-0000,Full-time (> 32 hours)
7233,"San Diego, CA",72,40830,0,37-0000,Full-time (> 32 hours)
7234,"San Diego, CA",72,37440,0,39-0000,Full-time (> 32 hours)
7235,"San Diego, CA",72,33904,0,35-0000,Part-time / full-time
7236,"San Diego, CA",72,45760,0,35-0000,Full-time (> 32 hours)
7237,"San Diego, CA",72,53040,1,13-0000,Full-time (> 32 hours)
7238,"San Diego, CA",72,35360,0,39-0000,Part-time (≤ 32 hours)
7239,"San Diego, CA",72,35152,0,37-0000,Full-time (> 32 hours)
7240,"San Diego, CA",72,43680,0,11-0000,Full-time (> 32 hours)
7241,"San Diego, CA",72,39520,0,35-0000,Part-time (≤ 32 hours)
7242,"San Diego, CA",72,31200,0,25-0000,Part-time / full-time
7243,"San Diego, CA",72,58240,0,11-0000,Full-time (> 32 hours)
7244,"San Diego, CA",72,39520,0,35-0000,Full-time (> 32 hours)
7245,"San Diego, CA",72,34320,0,35-0000,Part-time (≤ 32 hours)
7246,"San Diego, CA",72,43680,0,35-0000,Part-time (≤ 32 hours)
7247,"San Diego, CA",72,93600,0,35-0000,Part-time (≤ 32 hours)
7248,"San Diego, CA",72,33280,0,35-0000,Part-time (≤ 32 hours)
7249,"San Diego, CA",72,35360,0,21-0000,Full-time (> 32 hours)
7250,"San Diego, CA",72,44616,0,43-0000,Full-time (> 32 hours)
7251,"San Diego, CA",72,32240,0,43-0000,Full-time (> 32 hours)
7252,"San Diego, CA",72,43680,0,35-0000,Part-time / full-time
7253,"San Diego, CA",72,36920,0,35-0000,Part-time (≤ 32 hours)
7254,"San Diego, CA",72,31200,0,39-0000,Full-time (> 32 hours)
7255,"San Diego, CA",72,31200,0,35-0000,Part-time (≤ 32 hours)
7256,"San Diego, CA",72,49880,0,11-0000,Full-time (> 32 hours)
7257,"San Diego, CA",72,31200,0,39-0000,Full-time (> 32 hours)
7258,"San Diego, CA",72,37440,0,43-0000,Full-time (> 32 hours)
7259,"San Diego, CA",72,65000,0,13-0000,Full-time (> 32 hours)
7260,"San Diego, CA",72,43680,0,35-0000,Part-time / full-time
7261,"San Diego, CA",72,70720,0,35-0000,Part-time (≤ 32 hours)
7262,"San Diego, CA",72,49920,0,53-0000,Full-time (> 32 hours)
7263,"San Diego, CA",72,35360,0,43-0000,Part-time (≤ 32 hours)
7264,"San Diego, CA",72,46800,0,11-0000,Full-time (> 32 hours)
7265,"San Diego, CA",72,34320,0,35-0000,Part-time / full-time
7266,"San Diego, CA",72,34840,0,35-0000,Part-time (≤ 32 hours)
7267,"San Diego, CA",72,34320,0,37-0000,Part-time / full-time
7268,"San Diego, CA",72,49920,0,35-0000,Full-time (> 32 hours)
7269,"San Diego, CA",72,35360,0,51-0000,Full-time (> 32 hours)
7270,"San Diego, CA",72,34320,0,43-0000,Part-time / full-time
7271,"San Diego, CA",72,35360,0,41-0000,Part-time / full-time
7272,"San Diego, CA",72,39520,0,49-0000,Full-time (> 32 hours)
7273,"San Diego, CA",72,33280,0,41-0000,Full-time (> 32 hours)
7274,"San Diego, CA",72,31200,0,13-0000,Part-time / full-time
7275,"San Diego, CA",72,31200,0,35-0000,Part-time (≤ 32 hours)
7276,"San Diego, CA",72,31720,0,43-0000,Part-time / full-time
7277,"San Diego, CA",72,40560,0,35-0000,Part-time (≤ 32 hours)
7278,"San Diego, CA",72,44720,0,53-0000,Full-time (> 32 hours)
7279,"San Diego, CA",72,31200,0,35-0000,Part-time (≤ 32 hours)
7280,"San Diego, CA",72,33280,0,99-0000,Part-time (≤ 32 hours)
7281,"San Diego, CA",72,37440,0,35-0000,Part-time / full-time
7282,"San Diego, CA",72,40560,0,11-0000,Full-time (> 32 hours)
7283,"San Diego, CA",72,35360,0,39-0000,Full-time (> 32 hours)
7284,"San Diego, CA",72,40872,0,43-0000,Full-time (> 32 hours)
7285,"San Diego, CA",72,33280,0,43-0000,Part-time (≤ 32 hours)
7286,"San Diego, CA",72,34060,0,51-0000,Full-time (> 32 hours)
7287,"San Diego, CA",72,39520,0,99-0000,Full-time (> 32 hours)
7288,"San Diego, CA",72,27040,0,35-0000,Part-time / full-time
7289,"San Diego, CA",72,37440,0,35-0000,Full-time (> 32 hours)
